FB.ID,Gene.Symbol,Chr.Arm,Start,Stop
FBgn0039052,CG6733,3R,23097728,23099191
FBgn0039053,CG6738,3R,23099533,23100983
FBgn0039055,Rassf,3R,23114014,23117931
FBgn0039056,CenB1A,3R,23118400,23124217
FBgn0051365,CG31365,3R,23123962,23126422
FBgn0051457,CG31457,3R,23126581,23127981
FBgn0004644,hh,3R,23128169,23141906
FBgn0004395,unk,3R,23149653,23157862
FBgn0039058,VhaAC39-2,3R,23158017,23159316
FBgn0039059,CG13829,3R,23160477,23161338
FBgn0265042,Irk1,3R,23168317,23185642
FBgn0262975,cnc,3R,23185580,23226711
FBgn0011596,fzo,3R,23201644,23204034
FBgn0039064,CG4467,3R,23227727,23248903
FBgn0039065,CG4449,3R,23249443,23251477
FBgn0039066,EloA,3R,23251563,23255071
FBgn0039067,wda,3R,23255070,23258087
FBgn0039068,CG13827,3R,23258365,23260602
FBgn0004882,orb,3R,23260610,23280856
FBgn0025781,Cdc16,3R,23281201,23284123
FBgn0039069,CG6763,3R,23284002,23286041
FBgn0039070,CG17083,3R,23286093,23288051
FBgn0039071,CG4434,3R,23288217,23290189
FBgn0003118,pnt,3R,23290231,23346167
FBgn0267759,CR46090,3R,23333504,23333803
FBgn0264326,DNApol-epsilon255,3R,23348128,23355163
FBgn0016119,ATPsynCF6,3R,23355220,23356064
FBgn0024509,Sec13,3R,23356278,23358531
FBgn0002622,RpS3,3R,23358812,23360207
FBgn0039073,CG4408,3R,23361889,23363574
FBgn0265381,CR44322,3R,23372006,23372649
FBgn0262009,CG42827,3R,23372924,23373600
FBgn0262010,CG42828,3R,23373703,23374245
FBgn0039075,CG4393,3R,23375928,23384777
FBgn0051515,CG31515,3R,23388373,23388898
FBgn0263217,CR43387,3R,23390144,23390566
FBgn0265382,CR44323,3R,23399239,23399778
FBgn0039077,CG17380,3R,23402608,23403728
FBgn0259193,Ir94d,3R,23402808,23405139
FBgn0259194,Ir94e,3R,23405509,23407402
FBgn0039078,CG4374,3R,23408684,23472278
FBgn0263777,CG43694,3R,23425602,23426029
FBgn0051225,Ir94f,3R,23481865,23483541
FBgn0039079,Ir94g,3R,23483863,23485500
FBgn0265383,CR44324,3R,23485481,23486085
FBgn0039080,Ir94h,3R,23487501,23489180
FBgn0085318,CG34289,3R,23506908,23507476
FBgn0039081,Irk2,3R,23513617,23519445
FBgn0039083,CG10177,3R,23520146,23521583
FBgn0039084,CG10175,3R,23522264,23530986
FBgn0039085,CG10170,3R,23532945,23534767
FBgn0039086,CG16732,3R,23534900,23536710
FBgn0039087,CG10168,3R,23536993,23538908
FBgn0039088,CG10164,3R,23554323,23556943
FBgn0039089,beat-IV,3R,23557412,23580077
FBgn0039091,CG10182,3R,23587120,23589819
FBgn0053337,CG33337,3R,23590141,23592769
FBgn0039092,CG16723,3R,23593625,23596273
FBgn0039093,CG10183,3R,23596561,23599034
FBgn0051143,tRNA:CR31143,3R,23601333,23601455
FBgn0039094,CG10184,3R,23602507,23605495
FBgn0051145,CG31145,3R,23605751,23669659
FBgn0039098,GILT3,3R,23677358,23678421
FBgn0039099,GILT2,3R,23678895,23679855
FBgn0040227,eIF-3p66,3R,23680039,23682317
FBgn0039101,CG16710,3R,23682503,23683980
FBgn0042106,CG18754,3R,23684057,23686537
FBgn0039102,SPE,3R,23686255,23688147
FBgn0027512,CG10254,3R,23689007,23694983
FBgn0264504,CR43903,3R,23694006,23694688
FBgn0039104,CG10252,3R,23695221,23696245
FBgn0043005,prt,3R,23696372,23699027
FBgn0047351,CG31468,3R,23699328,23700354
FBgn0051148,Gba1a,3R,23700621,23702605
FBgn0051413,CG31413,3R,23702761,23704542
FBgn0051414,Gba1b,3R,23704804,23708512
FBgn0264844,CR44052,3R,23706361,23707146
FBgn0039106,CG10301,3R,23710158,23711338
FBgn0039107,CG10300,3R,23711527,23713313
FBgn0002922,nau,3R,23712814,23718357
FBgn0039108,CG10232,3R,23719343,23721625
FBgn0039109,CG10365,3R,23723331,23731499
FBgn0065098,RNaseMRP:RNA,3R,23730048,23730429
FBgn0028691,Rpn9,3R,23731375,23733462
FBgn0263782,Hmgcr,3R,23733324,23750992
FBgn0267760,CR46091,3R,23746311,23747148
FBgn0039110,RanBP3,3R,23750937,23752834
FBgn0028684,Rpt5,3R,23752876,23754623
FBgn0028475,Hrd3,3R,23754623,23758557
FBgn0039111,Plip,3R,23758339,23759606
FBgn0039112,SdhD,3R,23759483,23760600
FBgn0039113,CG10217,3R,23760737,23763263
FBgn0039114,Lsd-1,3R,23763857,23766662
FBgn0039115,CG10214,3R,23766519,23767488
FBgn0039116,CG10375,3R,23767712,23768984
FBgn0039117,tst,3R,23768399,23772859
FBgn0039118,CG10208,3R,23772998,23774127
FBgn0039120,Nup98-96,3R,23774225,23781621
FBgn0015513,mbc,3R,23781765,23801634
FBgn0053111,CG33111,3R,23801714,23819237
FBgn0085384,CG34355,3R,23803859,23859167
FBgn0260634,eIF4G2,3R,23808285,23819237
FBgn0262974,CR43285,3R,23825352,23825907
FBgn0004187,snRNA:U1:95Cc,3R,23826334,23826497
FBgn0004186,snRNA:U1:95Cb,3R,23827870,23828033
FBgn0004185,snRNA:U1:95Ca,3R,23859467,23859630
FBgn0025574,Pli,3R,23860162,23890052
FBgn0013347,TfIIA-S,3R,23890388,23891060
FBgn0039124,tbrd-1,3R,23891597,23893383
FBgn0016754,sba,3R,23894174,23922973
FBgn0051141,CG31141,3R,23923300,23924319
FBgn0039125,Ndc1,3R,23924399,23926436
FBgn0039126,CG13601,3R,23926372,23927634
FBgn0264740,CG43998,3R,23927728,23929000
FBgn0264741,CG43999,3R,23927728,23929000
FBgn0047114,CG31142,3R,23929243,23929988
FBgn0015282,Rpt2,3R,23929873,23931558
FBgn0039128,CG13599,3R,23931639,23932728
FBgn0039129,RpS19b,3R,23932729,23933530
FBgn0039130,CG5854,3R,23933912,23935964
FBgn0001098,Gdh,3R,23935958,23943101
FBgn0039131,CG12268,3R,23943628,23948424
FBgn0005674,Aats-glupro,3R,23952136,23958391
FBgn0267761,CR46092,3R,23957305,23958388
FBgn0039132,AP-1sigma,3R,23958651,23962555
FBgn0051140,CG31140,3R,23963180,23983232
FBgn0051451,CR31451,3R,23983503,23985065
FBgn0039135,CG13603,3R,23985213,23986569
FBgn0039136,CG5902,3R,23986642,23988738
FBgn0039137,CG13604,3R,23988806,23992916
FBgn0015795,Rab7,3R,23993008,23995452
FBgn0053108,CG33108,3R,23995659,23997544
FBgn0051184,LSm3,3R,23996262,23997017
FBgn0020647,KrT95D,3R,23997538,24031827
FBgn0039139,Ime4,3R,24032157,24034257
FBgn0039140,Miro,3R,24034362,24038847
FBgn0039141,spas,3R,24038215,24042982
FBgn0005649,Rox8,3R,24043056,24048265
FBgn0043455,CG5986,3R,24047790,24049168
FBgn0264325,Atg6,3R,24049180,24050782
FBgn0026576,CG5991,3R,24050783,24053592
FBgn0039145,CG6000,3R,24054391,24055092
FBgn0264906,CR44097,3R,24054391,24055092
FBgn0001230,Hsp68,3R,24055080,24057310
FBgn0040283,SMC1,3R,24058287,24062815
FBgn0053100,4EHP,3R,24063077,24108960
FBgn0013343,Syx1A,3R,24101600,24105763
FBgn0039147,CG10694,3R,24107391,24108358
FBgn0039149,CG18428,3R,24109367,24110010
FBgn0039150,CG13605,3R,24109944,24112389
FBgn0053536,tRNA:CR33536,3R,24112964,24113047
FBgn0039152,Rootletin,3R,24113286,24128193
FBgn0039151,CG13607,3R,24114043,24116322
FBgn0039153,CG5463,3R,24128049,24130255
FBgn0026317,Tsc1,3R,24130307,24134654
FBgn0266673,Sec10,3R,24134831,24137538
FBgn0039154,Npc2f,3R,24137895,24140936
FBgn0039155,Kal1,3R,24141395,24147490
FBgn0051133,Slimp,3R,24147436,24148967
FBgn0267339,p38c,3R,24149020,24150203
FBgn0015765,p38a,3R,24150416,24152321
FBgn0039156,CG6178,3R,24152347,24154896
FBgn0039157,Myo95E,3R,24154826,24161498
FBgn0039158,CG6182,3R,24161727,24163215
FBgn0039159,mRpS24,3R,24162829,24163545
FBgn0026598,Apc2,3R,24163966,24168264
FBgn0039160,CG5510,3R,24167675,24169562
FBgn0039161,CG13606,3R,24172628,24184144
FBgn0029503,CHORD,3R,24186359,24187785
FBgn0039163,CG5515,3R,24187724,24188896
FBgn0266282,jnj,3R,24189050,24193423
FBgn0039165,CG6204,3R,24193832,24196880
FBgn0011725,twin,3R,24196893,24221965
FBgn0039167,CG17786,3R,24214631,24218718
FBgn0026257,cav,3R,24221103,24223528
FBgn0039169,Spps,3R,24223445,24226934
FBgn0039170,CG13609,3R,24227023,24228538
FBgn0039172,Spase22-23,3R,24228342,24230035
FBgn0002863,Acp95EF,3R,24228975,24229279
FBgn0266744,CR45217,3R,24229898,24231364
FBgn0043884,mask,3R,24230562,24250248
FBgn0264901,CR44092,3R,24231186,24231719
FBgn0261452,scaRNA:MeU2-G25,3R,24237166,24237284
FBgn0039175,beta-PheRS,3R,24250460,24252679
FBgn0011225,jar,3R,24252826,24271233
FBgn0051130,tRNA:CR31130,3R,24265259,24265342
FBgn0086365,Orct2,3R,24273029,24275728
FBgn0019952,Orct,3R,24276260,24278792
FBgn0039177,CG13611,3R,24279572,24281576
FBgn0267222,CR45662,3R,24282911,24283368
FBgn0039178,CG6356,3R,24283955,24288617
FBgn0085319,CG34290,3R,24288553,24289818
FBgn0263398,CG6364,3R,24290172,24293371
FBgn0039180,CG5715,3R,24293366,24294399
FBgn0259685,crb,3R,24295078,24314541
FBgn0028471,Nab2,3R,24314660,24318419
FBgn0267762,CR46093,3R,24318816,24319782
FBgn0011785,BRWD3,3R,24319000,24328619
FBgn0039182,CG5728,3R,24328455,24333316
FBgn0039183,Dis3,3R,24333433,24337248
FBgn0039184,CG6432,3R,24336922,24340645
FBgn0262457,mir-1015,3R,24339232,24339295
FBgn0011581,Ms,3R,24341551,24343825
FBgn0039186,CG5746,3R,24343895,24348791
FBgn0039187,CG6454,3R,24349182,24356241
FBgn0039188,Golgin84,3R,24356070,24357938
FBgn0039189,CG18528,3R,24358095,24360144
FBgn0039190,CG5762,3R,24360705,24361683
FBgn0053339,CG33339,3R,24361847,24363142
FBgn0053340,CG33340,3R,24363138,24364289
FBgn0039192,CG17784,3R,24364081,24364980
FBgn0039193,CG13613,3R,24365554,24366349
FBgn0261993,CG42811,3R,24366527,24367220
FBgn0261994,CG42812,3R,24367360,24368164
FBgn0053341,CG33341,3R,24368358,24369419
FBgn0039194,CG13614,3R,24369568,24370731
FBgn0039195,CG17782,3R,24370751,24372762
FBgn0039196,CG17781,3R,24373456,24375661
FBgn0086610,CG33342,3R,24376865,24377705
FBgn0039197,CG17780,3R,24382920,24385052
FBgn0039198,CG5768,3R,24386104,24390339
FBgn0039199,CG13615,3R,24390592,24391870
FBgn0039200,CG13616,3R,24392889,24393762
FBgn0000036,nAChRalpha1,3R,24393896,24457157
FBgn0263409,CR43455,3R,24439867,24440510
FBgn0267612,CR45950,3R,24439867,24440510
FBgn0267209,CR45649,3R,24463558,24464078
FBgn0051128,CG31128,3R,24469397,24470310
FBgn0000039,nAChRalpha2,3R,24485428,24491147
FBgn0262389,mir-1017,3R,24488612,24488682
FBgn0004118,nAChRbeta2,3R,24509228,24515106
FBgn0039201,CG13617,3R,24515278,24518128
FBgn0003134,Pp1alpha-96A,3R,24518270,24522331
FBgn0264791,CR44021,3R,24519625,24520078
FBgn0039202,CG13622,3R,24522478,24523678
FBgn0039203,CG13618,3R,24524794,24527533
FBgn0039204,CG6607,3R,24528047,24529815
FBgn0039205,CG13623,3R,24529773,24530558
FBgn0262167,ana1,3R,24530576,24536395
FBgn0039207,CG5789,3R,24536204,24543914
FBgn0266758,Esyt2,3R,24544719,24556549
FBgn0011845,tRNA:D:96A,3R,24555302,24555373
FBgn0004188,snRNA:U6:96Aa,3R,24556088,24556194
FBgn0004189,snRNA:U6:96Ab,3R,24556692,24556798
FBgn0004190,snRNA:U6:96Ac,3R,24557215,24557321
FBgn0039209,REPTOR,3R,24557368,24582864
FBgn0267763,CR46094,3R,24573770,24574304
FBgn0039210,CG13625,3R,24583067,24585160
FBgn0263490,mld,3R,24585653,24623899
FBgn0267764,CR46095,3R,24607271,24607795
FBgn0039212,Syx18,3R,24623802,24625562
FBgn0039213,atl,3R,24625671,24634714
FBgn0046685,Wsck,3R,24627066,24630075
FBgn0262858,CG43222,3R,24634625,24635165
FBgn0039214,puf,3R,24635270,24650043
FBgn0000139,ash2,3R,24650125,24653376
FBgn0051125,CG31125,3R,24653371,24654820
FBgn0039215,CG6695,3R,24655160,24659379
FBgn0262431,mir-1003,3R,24658605,24658660
FBgn0051126,CG31126,3R,24659621,24660265
FBgn0020018,Ppox,3R,24660197,24661851
FBgn0003429,slo,3R,24662491,24711595
FBgn0039217,CG13627,3R,24712780,24717430
FBgn0039218,Rpb10,3R,24717511,24717998
FBgn0039219,CG13630,3R,24717937,24719364
FBgn0004885,tok,3R,24719697,24749125
FBgn0086059,snoRNA:Me18S-C1280,3R,24723826,24723920
FBgn0003719,tld,3R,24749731,24753510
FBgn0000140,asp,3R,24753849,24760513
FBgn0015591,AstA,3R,24760530,24765071
FBgn0267210,CR45650,3R,24767728,24768484
FBgn0040600,CG13631,3R,24769351,24770933
FBgn0259233,CG42331,3R,24772181,24784562
FBgn0039223,CG5805,3R,24784552,24787421
FBgn0039225,Ets96B,3R,24788054,24797955
FBgn0039224,CG13634,3R,24788248,24790136
FBgn0039226,Ude,3R,24797460,24799668
FBgn0039227,polybromo,3R,24799967,24805259
FBgn0027539,CG5807,3R,24805445,24814012
FBgn0039228,CG6980,3R,24807621,24808677
FBgn0083986,CG34150,3R,24814262,24814930
FBgn0027617,CG5808,3R,24814903,24817007
FBgn0267765,CR46096,3R,24815759,24817131
FBgn0039229,Saf-B,3R,24817464,24822350
FBgn0045980,niki,3R,24822401,24825648
FBgn0262722,CR43166,3R,24825791,24826471
FBgn0051118,RabX4,3R,24826665,24828409
FBgn0051357,CG31357,3R,24828279,24829959
FBgn0262962,CG43273,3R,24830301,24830973
FBgn0039232,sosie,3R,24833952,24840488
FBgn0266743,CR45216,3R,24835604,24836238
FBgn0053658,CG33658,3R,24840509,24841163
FBgn0013953,Esp,3R,24841935,24850412
FBgn0039233,CG7006,3R,24850627,24851385
FBgn0039234,nct,3R,24851601,24854869
FBgn0051119,HDAC11,3R,24854496,24856243
FBgn0039235,CG10899,3R,24856383,24857559
FBgn0051105,ppk22,3R,24857585,24859801
FBgn0265266,CG13639,3R,24859900,24860366
FBgn0039237,CG13640,3R,24861659,24862165
FBgn0039238,CG7016,3R,24862931,24864216
FBgn0039239,CG13641,3R,24864191,24864732
FBgn0013949,Elal,3R,24865350,24867651
FBgn0015625,CycB3,3R,24867934,24870816
FBgn0039240,CG3744,3R,24871202,24876654
FBgn0043799,CG31381,3R,24877045,24878827
FBgn0039241,CG11089,3R,24877045,24881478
FBgn0051121,CG31121,3R,24881466,24894605
FBgn0039244,CG11069,3R,24894742,24897613
FBgn0040601,CG13643,3R,24897685,24906004
FBgn0039246,CG10845,3R,24901116,24903048
FBgn0265253,CR44267,3R,24912995,24913685
FBgn0265190,PIG-S,3R,24913216,24917864
FBgn0051382,tRNA:CR31382,3R,24914834,24914905
FBgn0051416,tRNA:CR31416,3R,24915060,24915131
FBgn0265189,sud1,3R,24915840,24917864
FBgn0039249,CG11168,3R,24918106,24922385
FBgn0039250,Mink,3R,24922473,24925160
FBgn0267766,CR46097,3R,24924416,24925344
FBgn0039251,Trf4-2,3R,24925216,24927085
FBgn0039252,CG11771,3R,24932010,24934919
FBgn0020626,Osbp,3R,24934869,24938222
FBgn0029157,ssh,3R,24938710,24944956
FBgn0039254,Nmnat,3R,24945237,24947400
FBgn0039255,CG13646,3R,24947632,24949539
FBgn0039257,tnc,3R,24984384,25022867
FBgn0039258,beta4GalT7,3R,25023256,25024482
FBgn0039259,CG11781,3R,25024473,25025017
FBgn0015240,Hr96,3R,25025235,25029351
FBgn0039260,Smg6,3R,25029429,25033465
FBgn0039261,CG6422,3R,25033876,25039249
FBgn0051115,CG31115,3R,25036944,25037982
FBgn0045866,bai,3R,25039374,25040443
FBgn0259178,5PtaseI,3R,25040427,25045151
FBgn0039264,CG11786,3R,25046323,25047409
FBgn0039265,CG11790,3R,25047706,25049455
FBgn0039266,CG11791,3R,25049616,25053074
FBgn0051109,CG31109,3R,25053369,25054653
FBgn0051111,CG31111,3R,25055076,25056177
FBgn0266719,Unc-13-4B,3R,25056286,25064348
FBgn0039269,veli,3R,25064418,25065591
FBgn0039270,PQBP1,3R,25065791,25066718
FBgn0011336,OstStt3,3R,25066712,25069637
FBgn0039271,CG11839,3R,25069927,25070914
FBgn0039272,CG11836,3R,25071126,25072712
FBgn0039273,CG9996,3R,25072729,25074607
FBgn0039274,CG11920,3R,25074877,25076382
FBgn0004897,fd96Ca,3R,25082684,25084878
FBgn0004898,fd96Cb,3R,25095012,25096099
FBgn0053095,CG33095,3R,25097672,25102146
FBgn0053096,CG33096,3R,25097672,25102146
FBgn0266534,CG45095,3R,25102553,25103617
FBgn0054027,CG34027,3R,25103670,25109032
FBgn0039277,CG13650,3R,25109226,25112516
FBgn0051108,CG31108,3R,25112867,25122920
FBgn0051510,CG31510,3R,25117218,25122920
FBgn0046214,vig2,3R,25123373,25125619
FBgn0039280,Mocs2,3R,25125632,25127359
FBgn0260229,CG42503,3R,25125632,25127359
FBgn0259152,Clbn,3R,25127502,25131155
FBgn0039282,Bili,3R,25131306,25136709
FBgn0267767,CR46098,3R,25137701,25138001
FBgn0039283,danr,3R,25138072,25139903
FBgn0083946,lobo,3R,25169565,25193776
FBgn0039286,dan,3R,25184383,25192806
FBgn0039288,CG13653,3R,25195527,25196531
FBgn0022800,Cad96Ca,3R,25197571,25208283
FBgn0039290,CG13654,3R,25199818,25214255
FBgn0039291,CG13663,3R,25214325,25215188
FBgn0051106,CG31106,3R,25216297,25218708
FBgn0051103,CG31103,3R,25219318,25221444
FBgn0039293,CG11851,3R,25221589,25224118
FBgn0039294,Cad96Cb,3R,25224156,25232321
FBgn0039296,CG10420,3R,25233636,25235529
FBgn0039297,CG11852,3R,25237614,25238895
FBgn0039298,to,3R,25240180,25241668
FBgn0039299,CG11854,3R,25242020,25243262
FBgn0000158,bam,3R,25243039,25245057
FBgn0039300,RpS27,3R,25245955,25247514
FBgn0039301,Nup37,3R,25247658,25249100
FBgn0039302,Nup358,3R,25249348,25258672
FBgn0039303,CG11857,3R,25258898,25260759
FBgn0039304,CG10425,3R,25260963,25262498
FBgn0267768,CR46099,3R,25262182,25262636
FBgn0039305,CG11858,3R,25262741,25263292
FBgn0027090,Aats-gln,3R,25263267,25265721
FBgn0039306,RIOK2,3R,25265844,25267757
FBgn0266741,CR45214,3R,25266813,25270007
FBgn0263002,CR43310,3R,25268009,25268464
FBgn0039307,CR13656,3R,25268661,25269965
FBgn0039308,CG11889,3R,25270209,25273267
FBgn0039309,CG11891,3R,25270209,25273267
FBgn0039310,CG11878,3R,25273837,25275237
FBgn0039311,CG10513,3R,25275790,25277212
FBgn0039312,CG10514,3R,25278427,25279846
FBgn0039313,CG11892,3R,25281548,25283237
FBgn0051300,CG31300,3R,25283620,25285224
FBgn0051104,CG31104,3R,25285473,25286974
FBgn0039315,CG13658,3R,25287474,25288930
FBgn0039316,CG11893,3R,25289889,25291366
FBgn0051098,CG31098,3R,25291370,25292977
FBgn0051102,CG31102,3R,25293458,25295594
FBgn0051097,CG31097,3R,25296128,25297778
FBgn0051288,CG31288,3R,25297960,25299557
FBgn0039319,CG13659,3R,25300891,25302317
FBgn0051370,CG31370,3R,25302464,25303986
FBgn0051436,CG31436,3R,25304137,25305651
FBgn0039321,CG10550,3R,25306407,25308391
FBgn0051099,CG31099,3R,25309429,25310943
FBgn0051087,CG31087,3R,25311027,25313833
FBgn0039323,CG10559,3R,25314494,25316116
FBgn0039324,CG10553,3R,25316461,25318111
FBgn0039325,CG10560,3R,25318550,25320101
FBgn0039326,CG10562,3R,25321053,25322757
FBgn0045761,CHKov1,3R,25323156,25329316
FBgn0039328,CHKov2,3R,25329530,25331203
FBgn0039329,CG10669,3R,25331363,25335243
FBgn0028647,CG11902,3R,25335257,25340088
FBgn0027376,rha,3R,25340252,25344838
FBgn0261575,tobi,3R,25344761,25346921
FBgn0004509,Fur1,3R,25347431,25473058
FBgn0039331,ND-49L,3R,25358285,25360034
FBgn0039332,alrm,3R,25381065,25382781
FBgn0051437,CG31437,3R,25383700,25384623
FBgn0051439,Muc96D,3R,25397788,25400645
FBgn0039335,Vps33B,3R,25473490,25475756
FBgn0039336,CG4553,3R,25475636,25476915
FBgn0039337,MED28,3R,25477003,25477745
FBgn0039338,XNP,3R,25477868,25482834
FBgn0259991,CG42488,3R,25483098,25485481
FBgn0039339,CG5116,3R,25483098,25485855
FBgn0040212,Dhap-at,3R,25485618,25490936
FBgn0265068,CR44179,3R,25491285,25493262
FBgn0039341,CG5112,3R,25491460,25493262
FBgn0053494,CG33494,3R,25493481,25495161
FBgn0266253,CR44948,3R,25496078,25496478
FBgn0263410,CR43456,3R,25501827,25502577
FBgn0263411,CR43457,3R,25502785,25503221
FBgn0267211,CR45651,3R,25503378,25504478
FBgn0039342,CG5107,3R,25505191,25505931
FBgn0039343,CG5111,3R,25506275,25508279
FBgn0011666,msi,3R,25516118,25608423
FBgn0267769,CR46100,3R,25553703,25554335
FBgn0039344,CG4582,3R,25581223,25583179
FBgn0267570,CR45910,3R,25586442,25589179
FBgn0262319,mir-1000,3R,25588859,25588958
FBgn0261287,ymp,3R,25591502,25609127
FBgn0039348,Npl4,3R,25611013,25624662
FBgn0039346,CG5079,3R,25613666,25614451
FBgn0039347,CG5071,3R,25618414,25621838
FBgn0039349,Ssadh,3R,25624805,25626924
FBgn0039350,jigr1,3R,25637843,25651874
FBgn0262411,mir-92a,3R,25646506,25646600
FBgn0267577,CR45917,3R,25650572,25651557
FBgn0262388,mir-92b,3R,25651398,25651497
FBgn0027508,Tnks,3R,25653091,25661286
FBgn0267770,CR46101,3R,25657393,25658274
FBgn0266735,CR45208,3R,25661712,25662663
FBgn0261986,RASSF8,3R,25661795,25665640
FBgn0039354,Lgr3,3R,25665809,25677214
FBgn0266752,CR45225,3R,25675777,25676778
FBgn0039355,CG4730,3R,25677072,25678682
FBgn0039356,CG5039,3R,25678683,25679529
FBgn0039357,CG4743,3R,25679242,25680550
FBgn0039358,CG5028,3R,25680845,25683780
FBgn0039359,RpL27,3R,25683623,25685051
FBgn0039360,CLS,3R,25685236,25687370
FBgn0051092,LpR2,3R,25698727,25740465
FBgn0267771,CR46102,3R,25738027,25738689
FBgn0066101,LpR1,3R,25741348,25763105
FBgn0039366,CG17198,3R,25773334,25775369
FBgn0039367,CG17197,3R,25773334,25775369
FBgn0039368,CG17196,3R,25775288,25776237
FBgn0039369,CG17195,3R,25776276,25777198
FBgn0039370,CG4956,3R,25777268,25778305
FBgn0039371,CG4960,3R,25786329,25787298
FBgn0051380,CG31380,3R,25787997,25789455
FBgn0051093,CG31093,3R,25789819,25790471
FBgn0263622,CR43631,3R,25791642,25792384
FBgn0263623,CR43632,3R,25792600,25793303
FBgn0263624,CR43633,3R,25794066,25794421
FBgn0263625,CR43634,3R,25794848,25795186
FBgn0264429,CR43847,3R,25796591,25797778
FBgn0250831,BG642167,3R,25806445,25806961
FBgn0267212,CR45652,3R,25808044,25808679
FBgn0039373,CG5024,3R,25811096,25811775
FBgn0011273,Acam,3R,25811911,25813134
FBgn0039374,CG17770,3R,25811911,25813134
FBgn0039376,CG14354,3R,25815479,25816574
FBgn0266254,CR44949,3R,25823706,25825211
FBgn0011670,Mst57Dc,3R,25829321,25829698
FBgn0261061,Sfp96F,3R,25830061,25830228
FBgn0011669,Mst57Db,3R,25830720,25830914
FBgn0011668,Mst57Da,3R,25831575,25831899
FBgn0039378,alpha4GT2,3R,25832230,25842878
FBgn0267213,CR45653,3R,25843918,25844378
FBgn0267214,CR45654,3R,25845678,25846318
FBgn0267215,CR45655,3R,25846778,25847078
FBgn0267216,CR45656,3R,25847239,25847638
FBgn0267217,CR45657,3R,25848098,25848454
FBgn0040602,CG14545,3R,25850410,25851291
FBgn0039379,CG5886,3R,25851632,25853989
FBgn0039380,CG5890,3R,25856154,25872670
FBgn0027865,Tsp96F,3R,25872900,25881427
FBgn0039381,SppL,3R,25881984,25888230
FBgn0028717,Lnk,3R,25888542,25893270
FBgn0039385,CG5913,3R,25893495,25895026
FBgn0039386,CG5948,3R,25895822,25897174
FBgn0039387,MCO3,3R,25897476,25899744
FBgn0051091,CG31091,3R,25899903,25902172
FBgn0051089,CG31089,3R,25902643,25904178
FBgn0262904,CR43259,3R,25902846,25906766
FBgn0250757,CG42235,3R,25907022,25921046
FBgn0039395,CG14546,3R,25921042,25922634
FBgn0039396,CCAP-R,3R,25923499,25956270
FBgn0054024,CR34024,3R,25931401,25932016
FBgn0039398,CG14540,3R,25959279,25961686
FBgn0000206,boss,3R,25961994,25966948
FBgn0259146,CG42261,3R,25970080,25982736
FBgn0015269,Nf1,3R,25983013,25995737
FBgn0262576,CG43116,3R,25995879,25996996
FBgn0002734,E(spl)mdelta-HLH,3R,25997621,25998633
FBgn0002735,E(spl)mgamma-HLH,3R,25999851,26000761
FBgn0266397,CR45037,3R,26001201,26002464
FBgn0266398,CR45038,3R,26004278,26004681
FBgn0002733,E(spl)mbeta-HLH,3R,26005046,26006023
FBgn0266399,CR45039,3R,26006502,26007073
FBgn0002732,E(spl)malpha-BFM,3R,26010893,26011568
FBgn0002578,Kaz-m1,3R,26014721,26016487
FBgn0266400,CR45040,3R,26015516,26016487
FBgn0002592,E(spl)m2-BFM,3R,26016514,26017470
FBgn0263652,CR43643,3R,26018027,26019309
FBgn0263653,CR43644,3R,26020479,26021076
FBgn0002609,E(spl)m3-HLH,3R,26021823,26023127
FBgn0002629,E(spl)m4-BFM,3R,26023821,26024579
FBgn0002631,E(spl)m5-HLH,3R,26028854,26029735
FBgn0002632,E(spl)m6-BFM,3R,26032911,26034047
FBgn0002633,E(spl)m7-HLH,3R,26037038,26038019
FBgn0000591,E(spl)m8-HLH,3R,26040240,26041008
FBgn0001139,gro,3R,26041736,26049911
FBgn0266668,Exo84,3R,26049731,26052257
FBgn0039402,Vps2,3R,26052821,26054128
FBgn0028833,Dak1,3R,26054237,26055438
FBgn0039403,Sld5,3R,26055657,26056547
FBgn0039404,CG14543,3R,26056630,26057350
FBgn0039405,CG14550,3R,26057347,26058223
FBgn0260224,CG42498,3R,26057347,26058223
FBgn0039406,RpL34a,3R,26058420,26059267
FBgn0039407,CG14544,3R,26059496,26061293
FBgn0039408,CG14551,3R,26061268,26063011
FBgn0266255,CR44950,3R,26070378,26071578
FBgn0039411,dysf,3R,26076592,26098711
FBgn0265378,CR44319,3R,26092850,26093722
FBgn0051324,CG31324,3R,26106868,26130674
FBgn0267729,CR46060,3R,26124809,26125423
FBgn0039413,CG14556,3R,26126659,26127868
FBgn0039415,CG6142,3R,26133154,26137148
FBgn0051323,CG31323,3R,26170847,26187307
FBgn0051086,CG31086,3R,26185251,26186227
FBgn0039417,CG6073,3R,26187018,26188807
FBgn0083966,CG34130,3R,26189004,26189977
FBgn0083965,CG34129,3R,26190234,26191205
FBgn0265379,CR44320,3R,26195250,26230268
FBgn0039419,CG12290,3R,26230248,26234700
FBgn0267730,CR46061,3R,26235325,26252932
FBgn0267731,CR46062,3R,26241291,26241802
FBgn0000064,Ald,3R,26254069,26261591
FBgn0265380,CR44321,3R,26260902,26261515
FBgn0039420,CG6154,3R,26262662,26277050
FBgn0053970,CG33970,3R,26318355,26362588
FBgn0261833,CR42765,3R,26324499,26325294
FBgn0039421,CG6036,3R,26344290,26345473
